basicData/language,basicData/name,basicData/email,basicData/phone,basicData/fax,basicData/title,basicData/body,basicData/web,geoData/address,geoData/zipcode,geoData/locality,geoData/country,geoData/latitude,geoData/longitude,geoData/subAdministrativeArea,multimedia/media/0/description,multimedia/media/0/url,multimedia/media/0/_type,multimedia/media/1/description,multimedia/media/1/url,multimedia/media/1/_type,multimedia/media/2/description,multimedia/media/2/url,multimedia/media/2/_type,extradata/item/0/_name,extradata/item/0/__text,extradata/item/1/_name,extradata/item/1/__text,extradata/item/2/_name,extradata/item/2/__cdata,extradata/item/3/_name,extradata/item/3/__cdata,extradata/categorias/categoria/0/item/0/_name,extradata/categorias/categoria/0/item/0/__text,extradata/categorias/categoria/0/item/1/_name,extradata/categorias/categoria/0/item/1/__text,extradata/fechas,_fechaActualizacion,_id,multimedia/media/3/description,multimedia/media/3/url,multimedia/media/3/_type,multimedia/media/4/description,multimedia/media/4/url,multimedia/media/4/_type,multimedia/media/5/description,multimedia/media/5/url,multimedia/media/5/_type,multimedia/media/6/description,multimedia/media/6/url,multimedia/media/6/_type,multimedia/media/7/description,multimedia/media/7/url,multimedia/media/7/_type,multimedia/media/8/description,multimedia/media/8/url,multimedia/media/8/_type,extradata/categorias/categoria/1/item/0/_name,extradata/categorias/categoria/1/item/0/__text,extradata/categorias/categoria/1/item/1/_name,extradata/categorias/categoria/1/item/1/__text,extradata/categorias/categoria/2/item/0/_name,extradata/categorias/categoria/2/item/0/__text,extradata/categorias/categoria/2/item/1/_name,extradata/categorias/categoria/2/item/1/__text
es,Ciudad Deportiva C&iacute;vitas Atl&eacute;tico de Madrid (Cerro del Espino),,,,Ciudad Deportiva C&iacute;vitas Atl&eacute;tico de Madrid (Cerro del Espino),"<p><strong>Este estadio situado en la Ciudad Deportiva de Atlético de Madrid, en el municipio madrileño de Majadahonda,&nbsp;acoge habitualmente los entrenamientos del primer equipo masculino del club y los entrenamientos y partidos&nbsp;del segundo equipo masculino del club rojiblanco.</strong></p><p>La Ciudad Deportiva de Majadahonda es la casa del Atlético de Madrid durante la semana. En estas instalaciones entrenan los principales equipos del club. El campo 1 cuenta con un aforo de 3500 espectadores y acoge los partidos&nbsp;del Atlético B. El campo 4, de hierba natural, alberga habitualmente las sesiones de entrenamiento del primer equipo.</p><p>El complejo deportivo está formado por 5 terrenos de juego, 2 de césped artificial (donde juegan sus partidos habitualmente todos los equipos de la Academia de alto rendimiento). Las instalaciones cuentan con un gimnasio, una cafetería y una sala de prensa donde los protagonistas del primer equipo y del Atlético de Madrid B atienden a los medios de comunicación.</p>",https://www.esmadrid.com/deporte/ciudad-deportiva-atletico-madrid-cerro-espino,"Cerro del Espino, s/n",28221,Majadahonda,Spain,40.459339960688,-3.858475685120,Majadahonda,,https://estaticos.esmadrid.com/cdn/farfuture/5tJWjE4JA0gJWlYHUwEvb92Z63X36Wptd1ZBYRFjbtg/mtime:1524832486/sites/default/files/recursosturisticos/deporte/ciudad_deportiva5baja.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/-VhklBB_Gowi-RtwYcbjrnnJfb8tKBLx8uNzu7qtSWo/mtime:1524832486/sites/default/files/recursosturisticos/deporte/ciudad_deportivabajabaja.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/bSYqSw3QP0mwuqjB3BzaSXCed2274GKBQRHkBZmHAeE/mtime:1524832485/sites/default/files/recursosturisticos/deporte/ciudad_deportiva2bajabaja.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,"<p><strong>Tienda oficial de Ciudad Deportiva Cívitas - Atlético de Madrid</strong></p><p>Lun - vier: 10:00 - 14:00 h/ 17:00 - 20:00 h<br />Sáb, dom y fest: 10:00 - 15:00&nbsp; h</p>",idCategoria,7068,Categoria,Centros deportivos,,2022-09-15,75763,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Federaci&oacute;n de Tenis de Madrid,ftm@ftm.es,(+34)  91 131 87 90,,Federaci&oacute;n de Tenis de Madrid,"<p><strong>Situada en el distrito de Fuencarral, la sede principal de la Federación de Tenis de Madrid cuenta con 19 pistas duras descubiertas, 6 pistas duras cubiertas, 4 pistas de tierra batida descubiertas y 4 pistas de tierra batida cubiertas, además de una pista central con capacidad para 2500 personas. En ella se imparten clases de tenis de todos los niveles, en grupo y particulares.</strong></p><p>Junto a ésta, la federación también dispone de las sedes de Puerta de Hierro, la Bombilla, el Canal de Isabel II y la zona sur de Alcorcón.</p>",https://www.esmadrid.com/deporte/federacion-tenis-madrid,"San Cugat del Vallés, sn",28034,,Spain,40.496798661570,-3.697929382324,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/lHjxLg2o0TzX66fjPzTUhffYIRzD4upg6Gk0tRpVjb4/mtime:1663237040/sites/default/files/recursosturisticos/deporte/federacion_de_tenis.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/3cAfacHPs6lsfZsysHf-2I3fVEsCgMDpsa3HTn_PH9I/mtime:1663236984/sites/default/files/recursosturisticos/deporte/federacion_de_tenis_2.jpg,image,,,,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,"<p>Lun - Dom: 8:00 - 22:00 h</p><p>25 diciembre, 1 enero: cerrado</p>",idCategoria,7068,Categoria,Centros deportivos,,2022-09-15,75668,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Circuito de Madrid Jarama-RACE,info@jarama.org,(+34) 91 657 08 75,,Circuito de Madrid Jarama-RACE,"<p><strong>Inaugurado en 1967, el Jarama es el primer circuito permanente de carreras que se construyó en España.&nbsp;Una pista de carreras, varias pistas de escuela, karting, aulas de formación, salón multiusos y un paddock de más de 50 000 metros cuadrados forman parte de este veterano autódromo.</strong></p><p>Además de su actividad automovilística, el Jarama ofrece un amplio abanico de posibilidades a la hora de organizar eventos, gracias a la polivalencia de sus instalaciones, ya que cuenta también con un salón de actos, aulas, una sala con simuladores, espacios VIP, un restaurante (Jarama Café) y pistas especiales de escuela, entre otros.</p>",https://www.esmadrid.com/deporte/circuito-madrid-jarama-race,"A-1, km 28",28700,San Sebastián de los Reyes,Spain,40.616949512003,-3.585319519043,San Sebastián de los Reyes,,https://estaticos.esmadrid.com/cdn/farfuture/wenylYZE0LUbtkNt5Lsrr7bZr4J6GBtZDdCZj67tB2g/mtime:1524832485/sites/default/files/recursosturisticos/deporte/jarama.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/ymeXEHK5VKFuk0BHMDtUwkvfSL8B5k0BHpN43PniSNc/mtime:1617110662/sites/default/files/recursosturisticos/deporte/jarama_race.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/0Use34aLQW2IHQV7olaY12McqwbgIKKzZYqbUXr94VE/mtime:1594110965/sites/default/files/recursosturisticos/infoturistica/autocine_jarama.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,"<p>Horario Jarama Café:</p><p>Lun - vie: 8:00 - 18:00 h</p><p>Sáb - dom: 9:00 - 21:00 h</p><p class=""normal"">Consultar horas de apertura y cierre extraordinarias relacionadas con la celebración de grandes premios y eventos especiales.</p>",idCategoria,7068,Categoria,Centros deportivos,,2022-09-15,75215,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Lush Spa,lushspamadrid@lush.es,(+34) 91 532 76 67,,Lush Spa,"<p><strong>Este spa situado en pleno centro de Madrid es un&nbsp;espacio de belleza único&nbsp;que busca transmitir serenidad a través de&nbsp;protocolos sensoriales y creativos. En un local de 200 metros cuadrados repartidos en dos plantas se recrea el ambiente acogedor de la campiña inglesa,&nbsp;cuna de la firma LUSH, con detalles como jarras de leche repletas de flores silvestres, tazas de té&nbsp;vintage&nbsp;o librerías de madera llenas de cuentos.</strong></p><p>El Lush Spa ofrece ocho tratamientos realizados con productos&nbsp;elaborados a partir de ingredientes frescos como mantecas y&nbsp;aceites para calmar, suavizar y estimular, de los que &nbsp;destaca el&nbsp; Synaesthesia,&nbsp;un masaje corporal que combina varios estímulos sensoriales. En todos ellos la música juega un papel muy especial, ya que cada uno cuenta con su propia banda sonora terapéutica que combina música y sonidos de la naturaleza de la campiña de Dorset, origen de LUSH.&nbsp;</p>",https://www.esmadrid.com/deporte/lush-spa,"del Carmen, 24",28013,,Spain,40.418923986075,-3.704854846001,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/NedoOkyDYSQMLZOtcZITtTOHorcO2TUB4YVvL3Svu6Q/mtime:1524832486/sites/default/files/recursosturisticos/deporte/lush.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/amonoTGQoWmWsuZTo77E7M8R92I_XvehJQMZ1c_ZwDY/mtime:1536758267/sites/default/files/recursosturisticos/deporte/lush_0.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/mp868jY1j7ieWARcBwwvC79Nd4NeKLsB6RmWHSw4oJ0/mtime:1617113383/sites/default/files/recursosturisticos/deporte/lush_spa.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p>Lun - Dom: 10:00 - 21:00 h.</p>,idCategoria,7073,Categoria,Spas y balnearios urbanos,,2022-09-15,74813,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Centro Deportivo Municipal Marqu&eacute;s de Samaranch,idmmsamaranch@madrid.es,(+34) 91 422 03 44,,Centro Deportivo Municipal Marqu&eacute;s de Samaranch,"<p>Situado en el barrio de Arganzuela, muy cerca de la zona de <strong><a href=""https://www.esmadrid.com/informacion-turistica/madrid-rio"">Madrid Río</a></strong>, este polideportivo municipal está dotado de las instalaciones necesarias para realizar diferentes actividades, tales como un campo de fútbol de césped artificial, cuatro pistas de pádel, piscina cubierta, sala de musculación, pistas de bádminton, voleibol y baloncesto,&nbsp;dos saunas y una sala multiusos. Además, en este recinto se imparten cursos de diversas disciplinas deportivas.&nbsp;</p>",https://www.esmadrid.com/deporte/centro-deportivo-municipal-marques-samaranch,"Imperial, 20",28005,,Spain,40.407623600000,-3.717363600000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/6eA-6AdjLKlfvRfaQsDz7E5Ap_I98MQy0Fh_SXWRcTw/mtime:1663231475/sites/default/files/recursosturisticos/deporte/samaranch.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/ZwAxVS3YG5VDcl9gWOemZOBnu3SP_T6P1Z6dkxnNuHs/mtime:1524832486/sites/default/files/recursosturisticos/deporte/centro_deportivo_municipal_marques_de_samaranch_2.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/7BpCx-r0iqhpJw9b8EAQagrb4QGZ185dCZX06_5ncU8/mtime:1524832486/sites/default/files/recursosturisticos/deporte/centro_deportivo_municipal_marques_de_samaranch_3.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,"<p class=""normal""><strong>Horario de Taquilla:</strong></p><p class=""normal"">Lun - Vie: 8.30 - 14:15 h / 15:00 - 20:45 h h</p><p class=""normal"">Sáb - Dom: 9:00 - 14:00 h</p><p class=""normal"">Cerrado: Festivos,&nbsp;agosto, 24, 25 y 31 Dic, 1 Ene y 1 May.</p>",idCategoria,7068,Categoria,Centros deportivos,,2022-09-15,67964,,https://estaticos.esmadrid.com/cdn/farfuture/OYVPeZMdQqGIgmZL3_bwXT86GI7h6auj1fjTjKNM8vI/mtime:1524832486/sites/default/files/recursosturisticos/deporte/centro_deportivo_municipal_marques_de_samaranch.jpg,image,,,,,,,,,,,,,,,,,,,,,,,
es,Polideportivo Antonio Magari&ntilde;os,info@clubestudiantes.com,(+34) 91 562 40 22,,Polideportivo Antonio Magari&ntilde;os,"<p><strong>El Polideportivo Antonio Magariños comenzó a construirse en 1965, y cinco años después (1970) fue inaugurado como la cancha oficial del Estudiantes Club de Baloncesto. Con la construcción de este pabellón en los terrenos del Ramiro de Maeztu, realizado bajo la presidencia de don Pedro Dellmans, el conjunto estudiantil tuvo uno de los mejores escenarios que en aquella época podían encontrarse para disputar partidos de baloncesto.&nbsp;</strong></p><p>El Magariños tiene una capacidad para 600 espectadores. Actualmente,&nbsp;es la sede de los equipos de cantera del club Estudiantes, entre los que destacan los dos seniors: el de Liga Femenina y el de liga EBA.</p><p>Además, este polideportivo cuenta con un gimnasio, un centro médico con servicio de fisioterapia, y un café restaurante a pie de pista, que ofrece menús del día.</p><p>&nbsp;</p>",https://www.esmadrid.com/deporte/polideportivo-antonio-magarinos,"de Serrano, 129",28006,,Spain,40.442550000000,-3.686237900000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/v9sXD1EqDdpp4p8q_EnaUkC46wiZ5BEEblSUoHPxEAY/mtime:1524832486/sites/default/files/recursosturisticos/deporte/maga_1429613518.946.jpg,image,,,,,,,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,,idCategoria,7068,Categoria,Centros deportivos,,2022-09-15,67963,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Ciudad de la Raqueta ,ciudadraqueta@ciudadraqueta.com,(+34) 91 729 79 22,,Ciudad de la Raqueta ,"<p><strong>Este centro deportivo, inaugurado en 2009 y situado en la zona norte de Madrid, en el barrio de Montecarmelo, es una de las mayores instalaciones de pádel y tenis de Europa. </strong></p><p>El recinto incluye 19 pistas de pádel (un estadio para campeonatos, 10 cubiertas y 8 descubiertas), 20&nbsp;pistas de tenis (10 de tierra cubiertas, 9 descubiertas de Tennislife y una pista&nbsp;central, donde se celebran torneos y eventos de gran aforo), 2 piscinas al aire libre, cafetería, restaurante, terraza, servicio de fisioterapia, tienda, parking y salas para eventos y congresos.</p><p>Además de actividades deportivas, en su interior se realizan diversos espectáculos, conciertos y eventos empresariales.</p>",https://www.esmadrid.com/deporte/ciudad-de-la-raqueta,"del Monasterio de El Paular, 2",28049,,Spain,40.499621498629,-3.713346719742,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/vQhqasBnkvghj3eImpKlSZJpHM-n02e93v2n6-freOU/mtime:1588756094/sites/default/files/recursosturisticos/deporte/ciudad_de_la_raqueta_4.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/IylZ9-GqsBwashBlTa0ef4K2vCnGxZucbMf4x51SfL8/mtime:1588756135/sites/default/files/recursosturisticos/deporte/ciudad_de_la_raqueta_3.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/MqWr5RLsHPa3AUZo-ugiTfOSuQQhwwBjVfcgGGuzfDw/mtime:1524832485/sites/default/files/recursosturisticos/deporte/3_1429180645.992.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p>Lun - Dom:&nbsp;8:00 - 24:00 h.</p>,idCategoria,7068,Categoria,Centros deportivos,,2022-09-15,67962,,https://estaticos.esmadrid.com/cdn/farfuture/8L-MLwnhJibFnNRrSweKHUMZs3w3s84NFS9GsHTRrsQ/mtime:1588756170/sites/default/files/recursosturisticos/deporte/ciudad_de_la_raqueta_2.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/PxHCAnvyyCkuKJjkbRL1idvnT37QGMg4HkIQedvmKkY/mtime:1588756212/sites/default/files/recursosturisticos/deporte/ciudad_de_la_raqueta.jpg,image,,,,,,,,,,,,,,,,,,,,
es,Rolling Dance &amp; Burger,info@rollingdance.com,(+34) 91 159 03 01,,Rolling Dance &amp; Burger,"<p class=""normal""><strong>Los amantes del patinaje sobre ruedas tienen su punto de encuentro en este centro de ocio y entretenimiento situado en el ático de la <a href=""https://www.esmadrid.com/informacion-turistica/estacion-madrid-chamartin-clara-campoamor"">Estación de Chamartín - Clara Campoamor</a>. En el encontrarán una pista de mas de 900m2 donde practicar su actividad favorita al ritmo de la música o reponer fuerzas en su&nbsp;<em>snack bar</em>&nbsp;de estilo americano.</strong></p><p>El Rolling Dance &amp; Burger programa diferentes sesiones de música con su dj residente y días especiales, como&nbsp;el Family Day, que se celebra&nbsp;los domingos. Para comer, cuenta con un&nbsp;<em>snack bar</em>&nbsp;donde se sirven varios tipos de hamburguesas, perritos calientes, ensaladas o postres.</p><p>En el&nbsp;<em>rolling</em>&nbsp;se puede&nbsp;alquilar los patines y demás equipamiento si no se dispone de él, así como apuntarse a su escuela de patinaje, en la que se imparten clases a todos los niveles y de diferentes estilos.</p><p class=""normal"">Además, como parte del universo <a href=""https://www.esmadrid.com/informacion-turistica/meeu"">MEEU</a>, las instalaciones de Rolling Dance &amp; Burger podrán adaptarse para la celebración de eventos privados corporativos, afterworks, conferencias, presentaciones, eventos creativos o showrooms, entre otros.</p>",https://www.esmadrid.com/deporte/rolling-dance-burger,"Agustín de Foxa, s/n",28036,,Spain,40.472310054837,-3.682442307472,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/Qur-9k2JJJs_Cj0UjAMV82gCFK7tf-6vELYzU5OVpi0/mtime:1524832486/sites/default/files/recursosturisticos/deporte/01_1425544545.179.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/SNI3baI3PrrnJ1Y0UuNipWn-Fp7NJgQdmxeM7SsNRsY/mtime:1524832486/sites/default/files/recursosturisticos/deporte/02_1425544549.739.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/8Y2uub4WVJfvFxqzTh8Am5Ob3T4izTYGkDMeIlikScU/mtime:1524832486/sites/default/files/recursosturisticos/deporte/03_1425544553.445.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p>Miér - Jue: 17:00 h - cierre</p><p>Viernes y Domingos: 13:00 h - cierre</p><p>Sábado: Primer turno: 13:00 - 20:00 h / Segundo turno (sólo mayores 18 años): 21:00 h - cierre</p>,idCategoria,7068,Categoria,Centros deportivos,,2022-09-15,67961,,https://estaticos.esmadrid.com/cdn/farfuture/FQBkNuAzqYenVZrmeLS0UMxvrjZdxsbqWFqzqs7eFYM/mtime:1524832486/sites/default/files/recursosturisticos/deporte/04_1425544557.302.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/9xfQLSB8xsdflohQf4fiTZulCfFhW2S-3yDPTAvj1ps/mtime:1524832486/sites/default/files/recursosturisticos/deporte/05_1425544561.369.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/4TdQEpjzQNnOQmDTad8ddwy-YhoJrvA7zKM-Nb86Bko/mtime:1524832486/sites/default/files/recursosturisticos/deporte/06_1425544565.5.jpg,image,,,,,,,,,,,,,,,,,
es,Pabell&oacute;n Europa,uadeportes@leganes.org,(+34) 691 499 264,,Pabell&oacute;n Europa,"<p><strong>Este centro deportivo situado en la zona de Zarzaquemada (Leganés) es el segundo en capacidad de la región después del Wizink Center, con 4254 localidades. </strong></p><p>Además de una gran pista central de 1800 metros cuadrados, en la que se pueden desarrollar diversos deportes, excepto atletismo, dispone de 2 salas de squash, 1 sala de musculación, 3 rocódromos y 2 saunas.</p><p>Dentro de las actividades que oferta se encuentran: aerobic, baloncesto, ciclo indoor, escalada, fútbol sala, gimnasia de mantenimiento, mayores en forma, musculación, pilates, sauna, squash, voleibol y yoga.</p>",https://www.esmadrid.com/deporte/pabellon-europa,"de Alemania, 2",28916,Leganés,Spain,40.332511095064,-3.745672702789,Leganés,,https://estaticos.esmadrid.com/cdn/farfuture/93UXgSdXQ1kuwrD5ZilJ8WTJWqy1XVJuJh5IQ3wT50w/mtime:1524832486/sites/default/files/recursosturisticos/deporte/eu_1422533162.185.JPG,image,,https://estaticos.esmadrid.com/cdn/farfuture/Cs6j02lBvO6JY6PCDQVP8Pbak43OPS_NRIibW9s4QBo/mtime:1524832486/sites/default/files/recursosturisticos/deporte/eu2_1422533165.961.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/GdMvRWYZmcD2gC-SSUbsYuyqvCru3BMFWfZpycQUCyY/mtime:1524832485/sites/default/files/recursosturisticos/deporte/eu3_1422533169.954.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p>Lun - Vie: 9:00 - 23:00 h.</p><p>Sáb - Dom y fest: 8:00 - 22:00 h.</p><p>&nbsp;</p>,idCategoria,7068,Categoria,Centros deportivos,,2022-09-14,67960,,https://estaticos.esmadrid.com/cdn/farfuture/s-Azfi136GwCn-_NMZDcmxNqsunwuHNJmWM7nMEixdU/mtime:1524832486/sites/default/files/recursosturisticos/deporte/eu4_1422533173.653.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/Zroq7LITsWtw7O_UPJG-eTm1zUf7APNWJ4vyDy_nIl0/mtime:1524832486/sites/default/files/recursosturisticos/deporte/eu5_1422533179.612.jpg,image,,,,,,,,,,,,,,,,,,,,
es,Estadio Municipal de Santo Domingo,,(+34) 91 833 34 43,,Estadio Municipal de Santo Domingo,"<p>Inaugurado en 1999, este estadio es la sede del equipo de fútbol Agrupación Deportiva Alcorcón y tiene una capacidad para 5100 espectadores. En él se celebran, además&nbsp;de encuentros deportivos, diferentes eventos culturales.</p>",https://www.esmadrid.com/deporte/estadio-municipal-de-santo-domingo,"Esteban Márquez, s/n",28922,Alcorcón,Spain,40.338873749476,-3.840472698212,Alcorcón,,https://estaticos.esmadrid.com/cdn/farfuture/P0Z2PeVIXgxE8JEJI43eS5GeSaeOmwqCuOtzLQWu0H8/mtime:1524832485/sites/default/files/recursosturisticos/deporte/alcor_1414592224.302.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/vDcfVWnM0scYH_JIZeIzFhj9xUiNyuFO9J3-5kNxJo0/mtime:1524832486/sites/default/files/recursosturisticos/deporte/alcor1_1414592362.455.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/d_YxmsN0wXLzHjBZp5ibtq47qqiPhnztZuYLp6h2IM4/mtime:1524832485/sites/default/files/recursosturisticos/deporte/alcor2_1414592526.027.jpg,image,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p>--</p>,idCategoria,7068,Categoria,Centros deportivos,,2022-09-14,67957,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Estadio Municipal de Butarque,,(+34) 91 688 86 29,,Estadio Municipal de Butarque,"<p><strong>Inaugurado en 1998, este estadio, sede del equipo de fútbol Club Deportivo Leganés, acoge, además&nbsp;de encuentros deportivos, diferentes eventos culturales.&nbsp;Cuenta con una capacidad para 12 454&nbsp;espectadores.</strong></p><p>En él entrena y se disputan los partidos de liga del primer equipo del Leganés.</p>",https://www.esmadrid.com/deporte/estadio-municipal-butarque,"Arquitectura, s/n",28918,Leganés,Spain,40.340302000000,-3.760473000000,Leganés,,https://estaticos.esmadrid.com/cdn/farfuture/iZHfVcyL8okl45-FDy9r-ieW27cYft9NiAC6wkdynpQ/mtime:1524832486/sites/default/files/recursosturisticos/deporte/butarq_1414592792.757.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/Zc95OMXZQ7ksnAYfr3PccHLykSmdi6fwgz7g-rAdT0A/mtime:1663161201/sites/default/files/recursosturisticos/deporte/estadio_butarque.jpg,image,,,,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p>--</p>,idCategoria,7068,Categoria,Centros deportivos,,2022-09-14,67956,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Puntos de alquiler de bicicletas en el parque Juan Carlos I ,,(+34) 91 721 00 79,,Puntos de alquiler de bicicletas en el parque Juan Carlos I ,"<p><strong>Recorrer en bici uno de los espacios verdes más grandes de la ciudad es posible gracias al servicio de préstamo de bicicletas gratuito que ofrece el Ayuntamiento de Madrid. Con una duración máxima de una hora, se puede disfrutar de este paseo siguiendo un itinerario por una pista asfaltada y bien señalizada que discurre por los principales puntos del recinto.</strong></p><p>Para disfrutar de este servicio sólo es necesario presentar el DNI en el punto de préstamo situado junto al aparcamiento donde se recibe una tarjeta electrónica personal a través de la que se puede hacer uso del servicio y que tendrá una validez de un año. Disponen de diferentes tipos de bicicletas: para adultos, niños, tándem&hellip; etc y con el alquiler de la bicicleta se suministra también un casco, para garantizar la seguridad de los usuarios.</p><p>El parque dispone de tres&nbsp;puntos de alquiler, uno en la entrada del parque, en la Vía Dublin, y otros dos en el interior del parque, en la&nbsp;Avenida&nbsp;Manuel Azaña y Avenida de Logroño.</p>",https://www.esmadrid.com/deporte/punto-de-alquiler-de-bicicletas-en-el-parque-juan-carlos-i,"Dublín, s/n",28042,,Spain,40.462244900000,-3.614072400000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/UA64anMdioSJDb8Md0CpShlk27ZUk2LCp1874AHS-pU/mtime:1524832486/sites/default/files/recursosturisticos/deporte/Alquiler_1411130839122_1414135253.897.jpg,image,,,,,,,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p><!-- x-tinymce/html --></p><p><strong>Puntos de información</strong></p><p><strong>PUNTO 1 (en la entrada del parque):</strong></p><p>Horario de atención presencial&nbsp;(información y alta en el servicio de préstamo de bicicletas):</p><p>Invierno (de octubre a marzo)</p><ul><li>Lunes a&nbsp;domingo y Festivos:&nbsp;de 11 a 14 horas y de 15 a 17 horas.</li></ul><p>Verano (de abril a septiembre)</p><ul><li>Lunes a&nbsp;domingo y Festivos:&nbsp;de 11 a 14 horas y de 15 a 20:30 horas.</li></ul><p><strong>Préstamo automático de bicicletas:</strong>&nbsp;</p><p>Invierno (de octubre a marzo):</p><ul><li>Lunes a&nbsp;domingo y Festivos:&nbsp;de 11 a 17 horas (siendo el último préstamo a las 15:45)</li></ul><p>Verano (de abril a septiembre):</p><ul><li>Lunes a&nbsp;domingo y Festivos:&nbsp;de 10 a 20:30 horas (siendo el último préstamo a las 19:15)</li></ul><p><strong>PUNTOS 2 y 3 (en el interior del parque)</strong></p><p>Horario de atención presencial&nbsp;(información y alta en el servicio de préstamo de bicicletas):</p><p>Invierno (de octubre a marzo)</p><ul><li>Lunes a jueves: de 15 a 17 horas.&nbsp;</li><li>Viernes a domingo y Festivos: de 11 a 13 horas y de 14 a 17 horas.&nbsp;</li></ul><p>Verano (de abril a septiembre)</p><ul><li>Lunes a jueves: de 16 a 20:30 horas.&nbsp;</li><li>Viernes a domingo y Festivos: de 11 a 13 horas y de 16 a 20:30 horas.&nbsp;</li></ul><p><strong>Préstamo automático de bicicletas:</strong>&nbsp;</p><p>Invierno (de octubre a marzo)</p><ul><li>Lunes a&nbsp;domingo y Festivos:&nbsp;de 11 a 17 horas (siendo el último préstamo a las 15:45)</li></ul><p>Verano (de abril a septiembre)</p><ul><li>Lunes a&nbsp;domingo y Festivos:&nbsp;de 10 a 20:30 horas (siendo el último préstamo a las 19:15)</li></ul>,idCategoria,7067,Categoria,Alquiler de bicicletas,,2022-09-14,67955,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Pabell&oacute;n Polideportivo Fernando Mart&iacute;n,,,,Pabell&oacute;n Polideportivo Fernando Mart&iacute;n,"<p><strong>Este pabellón, ubicado en el municipio de Fuenlabrada,&nbsp;acoge principalmente partidos de baloncesto de la&nbsp;competición regular de la ACB,&nbsp;ya que es la cancha del equipo local, Baloncesto Fuenlabrada. Sus instalaciones también se utilizan&nbsp;para la celebración de campeonatos de karate, judo o gimnasia rítmica.</strong></p><p>Se inauguró en 1991 con un partido entre el Real Madrid y el Estudiantes, en homenaje al fallecido jugador Fernando Martín, del que toma su nombre.</p>",https://www.esmadrid.com/deporte/pabellon-polideportivo-fernando-martin,"de Grecia, 2",28943,,Spain,40.281855600000,-3.801440200000,Fuenlabrada,,https://estaticos.esmadrid.com/cdn/farfuture/kMGZXF7ZROdeNcVPfKw82Zc-8e9bdkPFkcGK_hKazAs/mtime:1588777462/sites/default/files/recursosturisticos/deporte/pabellon_fernando_martin.jpg,image,,,,,,,idTipo,4,Tipo,Deportes,Servicios de pago,,Horario,<p>--</p>,idCategoria,7068,Categoria,Centros deportivos,,2022-09-14,67954,,,,,,,,,,,,,,,,,,,,,,,,,,
