basicData/language,basicData/name,basicData/email,basicData/phone,basicData/fax,basicData/title,basicData/body,basicData/web,geoData/address,geoData/zipcode,geoData/locality,geoData/country,geoData/latitude,geoData/longitude,geoData/subAdministrativeArea,multimedia/media/0/description,multimedia/media/0/url,multimedia/media/0/_type,multimedia/media/1/description,multimedia/media/1/url,multimedia/media/1/_type,multimedia/media/2/description,multimedia/media/2/url,multimedia/media/2/_type,extradata/item/0/_name,extradata/item/0/__text,extradata/item/1/_name,extradata/item/1/__text,extradata/item/2/_name,extradata/item/2/__cdata,extradata/item/3/_name,extradata/item/3/__cdata,extradata/categorias/categoria/0/item/0/_name,extradata/categorias/categoria/0/item/0/__text,extradata/categorias/categoria/0/item/1/_name,extradata/categorias/categoria/0/item/1/__text,extradata/fechas,_fechaActualizacion,_id,extradata/categorias/categoria/1/item/0/_name,extradata/categorias/categoria/1/item/0/__text,extradata/categorias/categoria/1/item/1/_name,extradata/categorias/categoria/1/item/1/__text,multimedia/media/3/description,multimedia/media/3/url,multimedia/media/3/_type,multimedia/media/4/description,multimedia/media/4/url,multimedia/media/4/_type,extradata/categorias/categoria/2/item/0/_name,extradata/categorias/categoria/2/item/0/__text,extradata/categorias/categoria/2/item/1/_name,extradata/categorias/categoria/2/item/1/__text,multimedia/media/5/description,multimedia/media/5/url,multimedia/media/5/_type,multimedia/media/6/description,multimedia/media/6/url,multimedia/media/6/_type,multimedia/media/7/description,multimedia/media/7/url,multimedia/media/7/_type,multimedia/media/8/description,multimedia/media/8/url,multimedia/media/8/_type,extradata/categorias/categoria/3/item/0/_name,extradata/categorias/categoria/3/item/0/__text,extradata/categorias/categoria/3/item/1/_name,extradata/categorias/categoria/3/item/1/__text,extradata/categorias/categoria/4/item/0/_name,extradata/categorias/categoria/4/item/0/__text,extradata/categorias/categoria/4/item/1/_name,extradata/categorias/categoria/4/item/1/__text,multimedia/media/9/description,multimedia/media/9/url,multimedia/media/9/_type,multimedia/media/10/description,multimedia/media/10/url,multimedia/media/10/_type,multimedia/media/11/description,multimedia/media/11/url,multimedia/media/11/_type,multimedia/media/12/description,multimedia/media/12/url,multimedia/media/12/_type,multimedia/media/13/description,multimedia/media/13/url,multimedia/media/13/_type
es,Lola 09,info@lola09.com,(+34) 91 310 66 95,,Lola 09,"<p><strong>Donde antes estuvo el restaurante Olé Lola ahora se encuentra este local que, bajo la misma dirección, ha dado un cambio radical a su oferta y estética, convirtiéndose en un espacio cosmopolita, moderno y desenfadado, donde se puede disfrutar de una variada coctelería así como de una oferta gastronómica en forma de raciones y algunos platos más elaborados.</strong></p><p>Lola 09 se define como tasca chill, un espacio polivalente donde disfrutar de la cocina española con un toque de autor, a la par que de un cóctel o una copa, así como de buena música. Además, todos los meses se organizan sesiones de intercambio de idiomas, los jueves se programan sesiones musicales con todo tipo de ritmos<br /><br />El chef Gabriel Cabestany es el encargado de una carta que bebe de los sabores y aromas de distintas parte del mundo. El barman Carlos Vega ofrece una interesante variedad de cócteles y tragos Premium.<br /><br />&nbsp;</p>",https://www.esmadrid.com/noche/lola-09,"de San Mateo, 28",28004,,Spain,40.425982915616,-3.698084950447,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/eCXiZK_vEPWurDM25BBNFCzAwVBFZTY1Vw3R8861EvQ/mtime:1558447555/sites/default/files/recursosturisticos/noche/lola_09_3.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/linoY4k1xijoiC0j-boUeTRpbi2HE0cCqgo9-DxAMFQ/mtime:1558447622/sites/default/files/recursosturisticos/noche/lola_09_2_0.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/ZuxUg2WEikzzA7GZS8C0P3BdzSoPRM-hZn_loNUAd9U/mtime:1558447694/sites/default/files/recursosturisticos/noche/lola_09.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Lunes: 17:30 &ndash; 01:00 h</p><p>Mar &ndash; mier: 17:30 &ndash; 01:30 h</p><p>Jueves: 17:30 &ndash; 02:00 h</p><p>Vier &ndash; sáb: 16:30 &ndash; 02:30 h</p><p>Domingos: 17:00 &ndash; 01:00 h</p>,idCategoria,7496,Categoria,Bares,,2019-05-21,91887,idCategoria,7160,Categoria,Coctelerías,,,,,,,idCategoria,7502,Categoria,Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Barehu&auml;,,(+34) 678176625,,Barehu&auml;,"<p><strong>Próximo a la Plaza de Santa Ana, en el corazón del Barrio de las Letras, este pequeño local fundado por la venezolana Patricia Gonzalo presenta un concepto de restauración que combina alimentos extranjeros con productos nacionales, consiguiendo una fusión de sabores venezolanos y franceses.</strong></p><p>Barehuä permite disfrutar de la pastelería francesa combinada con ingredientes como la parchita o la guayaba, o saborear sándwiches con pernil de cochino con pimiento de piquillo o croquetas de jojoto. Entre semana, de martes a viernes, disponen de menú del día.</p><p>El local cuenta con varias mesas en el interior y una pequeña terraza.</p>",https://www.esmadrid.com/noche/barehua,"del Leon, 23",28014,,Spain,40.413258600000,-3.699071900000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/W3VAKJ-H3z5iIM9jv_71QjxPTy-avclA93vwNqVyNiI/mtime:1558007097/sites/default/files/recursosturisticos/noche/barehua_0.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/mwYA9w3C-QCTQhG10iDY9OPLEHMWQ3KKFymutnSoviM/mtime:1558004228/sites/default/files/recursosturisticos/noche/barehua_2.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/rbS2Z-TYgpi5HYxvKRp-7LGFweM6TaNCxyYk1Y7yQQQ/mtime:1558006873/sites/default/files/recursosturisticos/noche/barehua.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Mar &ndash; jue: 9:30 &ndash; 20:00 h</p><p>Viernes: 10:00 &ndash; 23:30 h</p><p>Sábado: 10:00 - 23:30 h</p><p>Domingo: 10:00 &ndash; 19:00 h</p>,idCategoria,7159,Categoria,Cafés,,2019-05-28,91844,idCategoria,7165,Categoria,Terrazas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Lucky Dragon,,(+34) 651 82 93 73,,Lucky Dragon,"<p><strong>En el lugar en el que estuvo El Fabuloso, de Silvia Superstar, se encuentra este local nocturno de Malasaña, regentado también por la artista. Decoración impactante, música divertida y un karaoke con canciones en chino y castellano son algunas de sus principales bazas para destacar entre el ocio nocturno madrileño.</strong></p><p>El local está inspirado en un callejón de Chinatown, con farolillos chinos, neones y muchos dragones en su planta principal. En la planta inferior la decoración recuerda a los clubs privados de Beijing, con telas de Damasco doradas y&nbsp;murales que recuerdan el Imperio Mandarín, en la que se encuentra el karaoke. En ambas plantas hay mesa de Dj.</p><p>La música que se suele pinchar son temas disco, salsa, italo-disco y house.</p>",https://www.esmadrid.com/noche/lucky-dragon,"de la Estrella, 2",28004,,Spain,40.421911000000,-3.705841200000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/-qNPIwChu_ui_A-fU34xO9sZgeMMgwQY-UhloWjT8Z0/mtime:1555328707/sites/default/files/recursosturisticos/noche/lucky_dragon.jpg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Miér - Dom: 19:00 - 03:30 h</p>,idCategoria,7157,Categoria,Bar de copas,,2023-05-23,91607,idCategoria,7163,Categoria,Karaokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Sweet Dreams El Viso,luis@mrrabitt.es,(+34) 608 42 28 23,,Sweet Dreams El Viso,"<p><strong>El barrio de El Viso, en Chamartín, acoge este bar de copas en el que se celebran actuaciones musicales en directo y divertidas sesiones de DJ&rsquo;s, aderezadas con productos de calidad.</strong></p><p>El local se divide en dos plantas que están decoradas de manera elegante y con clase, pero con el toque gamberro de los años 80. Cada detalle está cuidado al máximo, fusionando el diseño más innovador con la comodidad.</p><p>Sweet Dreams El Viso también es una buena opción como afterwork, para comenzar la fiesta desde por la tarde y enlazar con las noches, así como para celebrar eventos privados.</p>",https://www.esmadrid.com/noche/sweet-dreams-viso,"de Joaquín Costa, 27",28002,,Spain,40.446187900000,-3.686556500000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/iL3eLfOGnHPZANyfEU5NP9K_XudMLGQJRtsIM7g4L04/mtime:1554729739/sites/default/files/recursosturisticos/noche/sweet_dreams_el_viso.jpeg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Jue &ndash; dom: 21:00 &ndash; 03:00 h</p>,idCategoria,7157,Categoria,Bar de copas,,2019-04-16,91544,idCategoria,7164,Categoria,Musica directo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Terraza Hotel Emperador,hemperador@emperadorhotel.com,(+34) 91 547 28 00,,Terraza Hotel Emperador,"<p><strong>Situada en la décima planta del <a href=""https://www.esmadrid.com/alojamientos/hotel-emperador"">Hotel Emperador</a>, desde esta terraza se consigue una perspectiva inigualable de la Gran Vía madrileña. Renovada por el arquitecto Nacho García de Vinuesa, este espacio abre durante todo el año, ya que cuenta con zonas climatizadas y acondicionadas para el frío y la lluvia.</strong></p><p>Durante la temporada de primavera &ndash; verano (1 mayo - 30 septiembre), se convierte en un elegante beach club durante el día, gracias a su gran piscina, que data de 1948. La propuesta gastronómica (sólo en época estival) corre a cargo de su restaurante snack bar, compuesta de platos frescos y veraniegos. Abierta al público en general, con el <a href=""https://www.emperadorhotel.com/es/terraza/#cookies-alert-wrapper"" target=""_blank"">precio de la entrada</a> se incluye 1 toalla, una tumbona y una copa de Möet Ice.</p><p>Por las tardes, se convierte en un cóctel bar desde el que poder disfrutar de los mejores atardeceres de Madrid con un combinado (disponible durante todo el año).</p><p>El hotel Emperador ofrece, además, una visita guiada en la terraza&nbsp;para grupos contratados con antelación (mínimo 15 personas), en la que un guía oficial explica a los visitantes los lugares más emblemáticos que se divisan desde la azotea, así como la particular historia del hotel y el espacio sobre el que se eleva en la Gran Vía.</p>",https://www.esmadrid.com/noche/terraza-hotel-emperador,"Gran Vía, 53",28013,,Spain,40.421403986570,-3.708128482103,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/N-S6usqbum0z83wEK1N-8lwYqUeK_RzMGbjsGnvMp9g/mtime:1554122104/sites/default/files/recursosturisticos/noche/terraza_hotel_emperador_2.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/0-v7-4SdD9HMT0Au6RDyhvYnzka-QpfWif64ljO38Vc/mtime:1554122238/sites/default/files/recursosturisticos/noche/terraza_hotel_emperador_3.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/CUW34wcWCSsa-DtPqI1wR_lu9nn02Bmea6b_tQY80Cg/mtime:1554122309/sites/default/files/recursosturisticos/noche/terraza_hotel_emperador_5.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,"<p><strong>Terraza, Sky Bar:</strong></p><p>Domingos a miércoles: de 10:00 a 22:00h</p><p>Jueves a sábados: de 10:00 a 1:00h</p><p>Clientes no alojados en hotel, desde las 20:00 h previa adquisición de ticket (12 &euro;, subida a terraza y una consumición soft drink)</p><p><strong>Piscina, Beach Club (acceso prioritario para clientes del hotel. Público externo, previa compra de entrada en recepción):</strong></p><p>1 May - 30 Sep: Lun - Dom: 10:00&nbsp;&ndash;&nbsp;21:00 h.</p>",idCategoria,7160,Categoria,Coctelerías,,2023-05-18,91472,idCategoria,7165,Categoria,Terrazas,,https://estaticos.esmadrid.com/cdn/farfuture/jFgzD6bLEVn93jcSgFKZWkJ0JpaZXQtOgEtDgI71fmE/mtime:1554122374/sites/default/files/recursosturisticos/noche/terraza_hotel_emperador_6.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/UPHw2ISDdgCv-JX9kPDhN0J5kDPwLlTtzN1h9oEgPbQ/mtime:1554122710/sites/default/files/recursosturisticos/noche/terraza_hotel_emperador.jpg,image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,La Virgen 154,,(+34) 91 057 77 28,,La Virgen 154,"<p><strong>La unión de Cervezas La Virgen y Kitchen 154 ha dado como resultado este establecimiento en el que se puede disfrutar de cerveza artesanal y de cocina asiática callejera en el corazón de Chamberí, muy cerca de la popular calle Ponzano, conocida por la variedad y calidad de sus restaurantes.</strong></p><p>Situado en lo que fue un garaje, el local cuenta con una gran barra, la cocina vista y con 4 grandes mesas corridas con un aforo próximo a los 100 comensales, semejante a los grandes cafés de Malasia y Singapur.</p><p>La carta incluye platos sorprendentes a buen precio, de entre los que destacan las costillas coreanas y los siao mai, dumplings chinos en versión malaya.</p>",https://www.esmadrid.com/noche/virgen-154,"de José Abascal, 11",28003,,Spain,40.438697100000,-3.700979600000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/EKXQi5HJw5AKJwVRNuWSNiV0_UUeQqY-rAsbFeW8zf4/mtime:1552991580/sites/default/files/recursosturisticos/noche/la_virgen_154.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/fCCbLH6PQBeDTb2Ih7Dm7jX0Gd7rSFn6qxKScGdC1c0/mtime:1552991540/sites/default/files/recursosturisticos/noche/la_virgen_154_2.jpg,image,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Mar &ndash; jue: 13:00&nbsp; - 01:00 h</p><p>Vier &ndash; sáb: 13:00 &ndash; 02:30 h</p><p>Domingos: 13:00 &ndash; 17:00 h</p>,idCategoria,7496,Categoria,Bares,,2019-03-28,91352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Sala 0 (Palacio de la Prensa),sala0@super8.es,(+34) 91 737 02 47,,Sala 0 (Palacio de la Prensa),"<p><strong>Situada en el local donde se encontraba la discoteca Bash, en los bajos de los cines Palacio de la Prensa, la Sala 0 se ha convertido en uno de los espacios madrileños de referencia de la música en vivo, gracias a su participación en el proyecto SON ESTRELLA GALICIA, que apuesta por la música independiente, con estilos tan diversos como el pop, el rock o la electrónica.</strong></p><p>La sala, que cuenta con un aforo para 390 personas, acoge también diferentes sesiones de DJ&rsquo;s.</p>",https://www.esmadrid.com/noche/sala-0-palacio-prensa,"Gran Vía, 46",28013,,Spain,40.420534400000,-3.705843500000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/3CA25tQO4yV20ZTGgT4fRJaORT2bDbAS93zerCNMYeI/mtime:1548844260/sites/default/files/recursosturisticos/noche/sala_0.jpg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Consultar programación</p>,idCategoria,7161,Categoria,Discoteca,,2022-05-26,90901,idCategoria,7164,Categoria,Musica directo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,La cueva de Lola,lacuevadelolaflamenco@gmail.com,(+34) 91 018 54 53,,La Cueva de Lola,"<p><strong>Este restaurante, situado a pocos metros de la calle Bailén y Las Vistillas, en pleno corazón de La Latina,&nbsp;ofrece un espectáculo flamenco de&nbsp;más de una hora de duración, con cante, baile y guitarra interpretado por un gran elenco de artistas consagrados dentro y fuera de España.&nbsp;</strong></p><p>Dispone de un menú de cena compuesto por entrantes, plato principal, postre y bebida, que se degusta antes del espectáculo. También se puede asistir directamente al show con una bebida incluida en la entrada.</p>",https://www.esmadrid.com/noche/cueva-lola,"de los Mancebos, 2",28005,,Spain,40.412113500000,-3.711784400000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/1UoIr2GJlW4mPxo_tbE3Nv7sc5RgJLn7gmq9mHgJvHw/mtime:1546514061/sites/default/files/recursosturisticos/noche/la_cueva_de_lola.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/cqwnrLNo3M9kaY7xPz1cj4DAKD-JllYJNryb9_x5Xf4/mtime:1546514108/sites/default/files/recursosturisticos/noche/la_cueva_de_lola_2.jpg,image,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Mar - miér: Cena + show:&nbsp;21:00 h / Show + bebida: 21:50 h</p><p>Jue - dom: Cena + show: 19:00 h y 21:30 h / Show + bebida: 19:50 h y 22:15 h</p>,idCategoria,7162,Categoria,Flamenco,,2019-01-09,90662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Oh My Club,reserve@ohmyclub.es,(+34) 91 340 75 37,,Oh My Club,"<p><strong>Enmarcado en el distrito de Tetuán, muy cerca del Paseo de la Castellana y de la zona financiera de Madrid, este local ofrece la posibilidad de disfrutar del ocio nocturno madrileño desde la cena hasta las últimas copas de la madrugada, todo ello aderezado con una interesante propuesta gastronómica y espectáculos musicales.</strong></p><p>Oh My Club dispone de 1.250 metros cuadrados, presentados como un jardín invertido que integra la última tecnología, realidad virtual y un techo topográfico con efecto de olas.</p><p>La carta, elaborada por el chef Jorge Baeza, mezcla las mejores recetas de la cocina mediterránea con los platos de tradición oriental.</p>",https://www.esmadrid.com/noche/oh-my-club,"de Rosario Pino, 14",28020,,Spain,40.462761000000,-3.692955000000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/PvG0AtPQtE4sJWcIjpxrvCSXIVMe7a5JrSfQaxQbM_U/mtime:1545044721/sites/default/files/recursosturisticos/noche/oh_my_club_2.jpeg,image,,https://estaticos.esmadrid.com/cdn/farfuture/513kmvhv0d9Bp-BbVroe9kd3OUbtJoMQWJIIFflC6aM/mtime:1545044820/sites/default/files/recursosturisticos/noche/oh_my_club_3_1.jpeg,image,,https://estaticos.esmadrid.com/cdn/farfuture/G5ngV3ExchjZ4NwGSc0P6fnZ8ztMTWfBihA6lJEKLC8/mtime:1545044861/sites/default/files/recursosturisticos/noche/oh_my_club_4.jpeg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Miér &ndash; sáb: 21:00 &ndash; 06:00 h</p><p>Cena: miér &ndash; sáb: 21:30 &ndash; 23:15 h</p><p>Club: miér &ndash; sáb: 23:30 &ndash; 05:30 h</p>,idCategoria,7157,Categoria,Bar de copas,,2019-01-16,90502,idCategoria,7164,Categoria,Musica directo,,https://estaticos.esmadrid.com/cdn/farfuture/4NezTwxRj6tIgSKn98PWL3ZXHrERm7DubbD5X6S6jG8/mtime:1545044891/sites/default/files/recursosturisticos/noche/oh_my_club_5.jpeg,image,,https://estaticos.esmadrid.com/cdn/farfuture/y3Jf1xInHDscltbNRwMwncF7xFw6E7id-vJFhORKgn0/mtime:1545044925/sites/default/files/recursosturisticos/noche/oh_my_club_6.jpeg,image,idCategoria,7502,Categoria,Otros,,https://estaticos.esmadrid.com/cdn/farfuture/9rHaacoWBqeK7WmlyPvdEZxzbmTULKg5vW-jqTalU44/mtime:1545044962/sites/default/files/recursosturisticos/noche/oh_my_club.jpeg,image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Estupenda Caf&eacute; Bar,estupendacafebar@gmail.com,(+34) 911 807 898,,Estupenda Caf&eacute; Bar,"<p><strong>El barrio de Malasaña acoge este curioso local cuya decoración está basada en la famosa serie de televisión de David Lynch, <em>Twin Peaks</em>. Detrás de él se encuentra Silvia Superstar, cantante del grupo Killer Barbies, que renovó su antiguo local, el Coconut Bar, convirtiéndolo en Estupenda Café Bar. Este lugar ofrece la posibilidad de saborear tartas caseras, perritos calientes, batidos o cócteles a diario, desde el mediodía hasta la madrugada. También cuentan con sesiones de Dj&rsquo;s, sesiones de cine y monólogos.</strong></p><p>El local se divide en dos plantas. La primera recrea el Double R Diner, el café de la famosa serie de televisión, desde la indumentaria de las camareras hasta el más mínimo detalle está plasmado en su decoración. La planta inferior, está inspirada en la Red Room, con luces rojas y cortinas aterciopeladas y el escenario Roadhouse, donde hay hasta un pequeño altar dedicado a Laura Palmer.</p><p>La carta recuerda también los platos presentes en Twin Peaks, con sus tartas caseras, como la famosa <em>cherry pie</em>.</p><p>Estupenda Café Bar también programa varias sesiones de monólogos, cuyas entradas se pueden adquirir <a href=""https://www.atrapalo.com/entradas/los-monologos-de-estupenda-cafe-bar_e4886251/"" target=""_blank"">aquí.</a></p>",https://www.esmadrid.com/noche/estupenda-cafe-bar,"de San Roque, 14",28004,,Spain,40.422639500000,-3.704583800000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/Zirb1dPTnIk-ADPMY-f4NwiFOXtthEf_jhh_fD322G0/mtime:1654503998/sites/default/files/recursosturisticos/noche/126526449_656745971669739_3649866345726570395_n.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/nHgd7ct4VUb1RTXEThZd7-773LcIgr2IKkZiQ-IQ-sQ/mtime:1654504051/sites/default/files/recursosturisticos/noche/124162960_647463859264617_7820574679304247708_n.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/ypz4iqs6Y-ElBDbUuPnmRPHLVZ6LDf4xsdCxYkF3Ljk/mtime:1654504079/sites/default/files/recursosturisticos/noche/128808796_662986077712395_6784241992243305078_n.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,"<p>Lunes, Miér - Jue y Dom: 17:00 - 02:00 h</p><p>Vier - Sáb: 17:00 - 02:30 h</p><p>Martes: cerrado</p>",idCategoria,7159,Categoria,Cafés,,2023-06-08,90352,idCategoria,7160,Categoria,Coctelerías,,https://estaticos.esmadrid.com/cdn/farfuture/pnldNbuKfAGEz76ubOG3fSlupf4AKbsr2E8fx0JWCpI/mtime:1654504119/sites/default/files/recursosturisticos/noche/139801342_689146995096303_5713663165175942466_n.jpg,image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Catarsis,,,,Catarsis,"<p>De la mano del grupo Larrumba y liderada por los bartenders Carlos Moreno y Raquel Espolio, esta coctelería situada en la popular calle Ponzano, conocida por su gran oferta de restauración, ofrece una carta con más de 25 cócteles, con clásicos de Larrumba como Burbujas de Pasión, Recuerdos del Pasado o Mi cuerpo pide salsa y nuevas incorporaciones como El Baúl de Pancho Villa, Carlos Llévame en tu Bicicleta o La Vuelta Al Mundo en un Gin Fizz.</p>",https://www.esmadrid.com/noche/catarsis,"de Ponzano, 14",28010,,Spain,40.437770300000,-3.699213700000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/Z-YUd05TUNSmUQchxQRcITy8woTP8PjpBfzPfTs3V-E/mtime:1541429858/sites/default/files/recursosturisticos/noche/catarsis_2.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/gd5mY_iOQ2ViVl9q7hdqcIeIC46LQH4IReihmJ4egcI/mtime:1541429911/sites/default/files/recursosturisticos/noche/catarsis.jpg,image,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Mar &ndash; dom: 17:00 &ndash; 02:00 h</p>,idCategoria,7160,Categoria,Coctelerías,,2018-11-14,89978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Misericordia The Club,misericordiatheclub@gmail.com,(+34) 640 75 40 02,,Misericordia The Club,"<p><strong>En los bajos de la Taberna Bandido, en el corazón del Paseo del Arte, se encuentra este local clandestino al que se accede a través de un acceso secreto, gracias a una de las 200 llaves disponibles. En él se puede disfrutar de música pinchada por un dj mientras se toma una copa.</strong></p><p>El local ha sido decorado por Inés Benavides, al igual que la Taberna Bandido. Su interiorismo recuerda a los speakeasy berlineses o neoyorquinos, así como también cuenta con motivos propios de la movida madrileña.</p>",https://www.esmadrid.com/noche/misericordia-club,"del Cid, 1",28001,,Spain,40.421960000000,-3.690007800000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/xgeD9uDRXAr-CtGUf2fEf_GYrEhphWpGTvLNRMXscBM/mtime:1541421408/sites/default/files/recursosturisticos/noche/misericordia_the_club.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/EFYVjHT6JAbcIbuyVrbu6I7g6DBPLYDEwaQbVq_ygm4/mtime:1541421332/sites/default/files/recursosturisticos/noche/misericordia_the_club_2.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/baHOkytyI1zfe7JeqzRThbF-guHpIbhU9yhh7PIRGJw/mtime:1541421372/sites/default/files/recursosturisticos/noche/misericordia_the_club_3.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Lun &ndash; jue: hasta las 3:00 h</p><p>Vier &ndash; sáb y víspera festivos: hasta las 3:30 h</p>,idCategoria,7157,Categoria,Bar de copas,,2018-11-14,89976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,La C&uacute;pula de Florida Park,info@floridapark.es,(+34) 91 827 52 75,,La C&uacute;pula de Florida Park,"<p><strong>Situada en la azotea de la mítica sala de fiestas y restaurante <a href=""https://www.esmadrid.com/restaurantes/florida-retiro"">Florida </a><a href=""https://www.esmadrid.com/restaurantes/florida-park"">Park,</a> bajo la majestuosa cúpula edificada por el Rey Fernando VII, en lo que otra época fue un balneario, se encuentra este espacio vanguardista en el que poder tomar una copa, cócteles y bailar hasta el amanecer.</strong></p><p>La Cúpula cuenta con espacios privados, mesas VIP, música elegante y buen ambiente donde disfrutar de la noche madrileña.</p><p>Florida Park es un moderno multiespacio dedicado al ocio y la restauración, del que son especialmente conocidas sus cenas con espectáculo.</p><p>&nbsp;</p><p>&nbsp;</p>",https://www.esmadrid.com/noche/cupula-florida-park,de Panamá s/n,28009,,Spain,40.418086748305,-3.680098056793,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/xRgxVvBClNwzygFdRiQRyPOmsYXwrLLwUerzBRni0XA/mtime:1540389040/sites/default/files/recursosturisticos/noche/cupula_3.jpg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Por confirmar</p>,idCategoria,7157,Categoria,Bar de copas,,2023-05-25,89839,idCategoria,7160,Categoria,Coctelerías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,The Wild Pig,,(+34) 91 593 01 69,,The Wild Pig,"<p><strong>Este pub de Ponzano fusiona dos conceptos muy diferentes: la alta coctelería y la pizza al taglio o pizza rústica al corte. El local disfruta de una decoración urbana, de música ambiente muy estudiada, y de una gran variedad de cócteles, desde los clásicos hasta los más innovadores.</strong></p><p>Las pizzas que sirven destacan por su calidad, con una masa ligeramente crujiente y esponjosa y con productos frescos que no se congelan. No hay carta de pizzas, sino que varían en función de los productos disponibles.</p>",https://www.esmadrid.com/noche/wild-pig,"Alonso Cano, 51",28003,,Spain,40.421604500000,-3.703456600000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/_Q_uZs4k0wa3zBYYEK69-lyc_l_dIOsEQ6InL0gvcws/mtime:1614336873/sites/default/files/recursosturisticos/noche/wild_pig.png,image,,https://estaticos.esmadrid.com/cdn/farfuture/XdhuVAF_oo-hYm-T13RiezrYGKySWltaB47CoIdQUYE/mtime:1540202890/sites/default/files/recursosturisticos/noche/the_wild_pig.jpg,image,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Lun &ndash; Dom: 12:00 - 02:00</p>,idCategoria,7160,Categoria,Coctelerías,,2021-02-26,89778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
