idpoi,title,layer,type,subcategoria,address,postcode,phone,web,description,image_uri,lat,lon,mp3_uri,lang
8723,Colexio oficial de arquitectos de Galicia,lugares,37,Arquitectura civil,"Doctor Cadaval, 5",36202,986439633,www.coagvigo.es,Edificio de corte vangüardista diseñado por Irisarri y Piñera.,http://www.turismodevigo.org/sites/turismodevigo/files/lug367.jpg,42.2373,-8.724768,http://www.turismodevigo.org/sites/turismodevigo/files/lug367es.mp3,es-ES
8686,Auditorio Zona Franca de Vigo,lugares,37,Auditorio,Área Portuaria de Bouzas s/n,36208,986269700,www.zonafrancavigo.com/zonafrancavigo_es/,Espacio habilitado para la realización de eventos públicos.,http://www.turismodevigo.org/sites/turismodevigo/files/lug323.jpg,42.2297450043917,-8.75565147137398,,es-ES
8650,Iglesia de la Soledad,lugares,37,Arquitectura religiosa,Atalaya del Monte de O Castro,36203,,,"Iglesia de estilo neoclasicista, inspirada en la iglesia parisina de la Magdalena de Bartolomé Vignon. Fue promovida por Leopoldo Eijo-garay (Obispo de Madrid-Alcalá).",http://www.turismodevigo.org/sites/turismodevigo/files/lug286.jpg,42.2290677797197,-8.72743893666551,,es-ES
8651,Iglesia de Nuestra Señora de Fátima,lugares,37,Arquitectura religiosa,"Vía Norte, 19",36206,,,Destaca en la fachada de este templo una torre esbelta. Todo él está realizado en cantería. El interior destaca por su amplia capacidad -cerca de 500 personas sentadas- y su retablo.,http://www.turismodevigo.org/sites/turismodevigo/files/lug287.jpg,42.2349196113619,-8.70778305465385,,es-ES
8652,Iglesia de Alcabre,lugares,37,Arquitectura religiosa,Avenida Atlántica,36202,,,"Iglesia de tres naves, realizada en granito. Fue diseñada por el arquitecto Desiderio Pernas en el año 1997.",http://www.turismodevigo.org/sites/turismodevigo/files/lug288.jpg,42.221375571677,-8.76485171983614,,es-ES
8653,Iglesia de Bouzas,lugares,37,Arquitectura religiosa,"Eduardo Cabello, 61",36208,,,"Templo de base rectangular y ábside en semicírculo. En el exterior podemos apreciar el escudo de armas de los Peña y los Correa, siendo éste último -el capitán Álvaro Correa- quién la mandó construir en 1596.",http://www.turismodevigo.org/sites/turismodevigo/files/lug289.jpg,42.2264222293407,-8.75324474070383,,es-ES
8654,Iglesia de Santa Marína de Cabral,lugares,37,Arquitectura religiosa,Parroquia de Cabral,36218,,,"El atrio de la iglesia es hoy en día una de los centros de reunión de la parroquia, muestra de ello es que el palco de la música se ha situado en esta zona.",http://www.turismodevigo.org/sites/turismodevigo/files/lug290.jpg,42.2232740248728,-8.65673266263812,,es-ES
8655,Iglesia de San Cristobal de Candeán,lugares,37,Arquitectura religiosa,"Camino de la Goleta, 1",36217,,,"En el interior se conservan pequeñas tallas de gran valor como la de San Cristóbal, de principios del s. XVIII y de estilo barroco, o la de San Benito.",http://www.turismodevigo.org/sites/turismodevigo/files/lug291.jpg,42.2418578743122,-8.66516336412958,,es-ES
8656,Iglesia de San Andrés de Comesaña,lugares,37,Arquitectura religiosa,Carretera Matamá-Pazó,36213,,,"Lo más destacable es, en sí, el conjunto parroquial que está formado por la iglesia, el campo de la fiesta que la rodea, un palco, la casa parroquial y, algo más alejada, la Casa Rectoral.",http://www.turismodevigo.org/sites/turismodevigo/files/lug292.jpg,42.1994741721369,-8.7538824107773,,es-ES
8681,Fundación Pedro Barrié de la Maza,lugares,37,Auditorio,"Policarpo Sanz, 31",36203,986110220,www.fundacionbarrie.org/,"La Fundación Pedro Barrié de la Maza es una entidad sin ánimo de lucro, de carácter privado, dedicada a promover el desarrollo de Galicia desde una perspectiva global.",http://www.turismodevigo.org/sites/turismodevigo/files/lug317.jpg,42.2378279820797,-8.72096806541099,,es-ES
8671,Teatro cine Fraga,lugares,37,Teatro,"Uruguay, 3-5",36201,,,"Fue diseñado para albergar un teatro y un cine de 1758 localidades, una sala de fiestas, un salón de té y oficinas de alquiler.",http://www.turismodevigo.org/sites/turismodevigo/files/lug307.jpg,42.2368496611794,-8.7197763308682,,es-ES
8672,Teatro García Barbón,lugares,37,Teatro,"Policarpo Sanz, 13",36203,,,"Es una de las obras arquitectónicas más emblemáticas de la ciudad. El actual edificio es consecuencia de la reconstrucción del antiguo teatro Rosalía de Castro, incendiado en 1910 cuando se celebraba un baile de carnaval.",http://www.turismodevigo.org/sites/turismodevigo/files/lug308.jpg,42.238057340574,-8.7234081251284,,es-ES
8673,Salgueiro García Barbón,lugares,37,Arquitectura civil,Puerta del Sol,36203,,,"Edificio racionalista del arquitecto Romualdo de Madariaga, realizado en 1934 y promovido por las hermanas Elena y Práxedes Salgueiro García-Barbón.",http://www.turismodevigo.org/sites/turismodevigo/files/lug309.jpg,42.2376957033825,-8.72457969850464,,es-ES
8674,Instituto Santa Irene,lugares,37,Arquitectura civil,"Plaza de América, 7",36210,986210435,www.edu.xunta.es/centros/iessantairene/,"Se trata de una construcción con planta en forma de E, buscando una mayor iluminación y ventilación del interior. La fachada principal sigue un esquema ecléctico.",http://www.turismodevigo.org/sites/turismodevigo/files/lug310.jpg,42.2199270979685,-8.73184055509303,,es-ES
8675,Edificio sede social Caixanova,lugares,37,Arquitectura civil,"Policarpo Sanz, 24",36201,,,"En la composición de las fachadas, observamos una retícula ordenada de vanos que carecen de ornamentación. En cada planta, en los chaflanes se colocaron balcones redondeados, siguiendo un esquema muy utilizado en ese período.",http://www.turismodevigo.org/sites/turismodevigo/files/lug311.jpg,42.2380478602696,-8.72019562436622,,es-ES
8676,Vigo Convention Bureau,lugares,37,Centro de congresos,"San vicente, 3",36204,986487118,www.vigoconventionbureau.com,"La Fundación Vigo Convention Bureau tiene como objetivo principal la promoción de la ciudad de Vigo como sede para la celebración de congresos, incentivos y todo tipo de eventos que atraigan visitantes y turismo de negocio a la ciudad.",http://www.turismodevigo.org/sites/turismodevigo/files/lug312.jpg,42.2315389647814,-8.71241663342456,,es-ES
8679,Ayuntamiento de Vigo,lugares,37,Edificio público,"Praza do Rei, s/n",36202,986810100,www.hoxe.vigo.org,Sede del consistorio de la ciudad de Vigo,http://www.turismodevigo.org/sites/turismodevigo/files/lug315.jpg,42.2364146957037,-8.72649447517727,,es-ES
8680,Auditorio del Ayuntamiento de Vigo,lugares,37,Centro de congresos,"Praza do Rei, s/n",36202,986810100,www.hoxe.vigo.org,Espacio habilitado para la realización de eventos públicos.,http://www.turismodevigo.org/sites/turismodevigo/files/lug316.jpg,42.2364332439288,-8.72677818586211,,es-ES
8682,Sala de Congresos (auditorio) de la Ciudad Universitaria de Vigo,lugares,37,Auditorio,Campus Universidade de Vigo,36310,986813639,www.uvigo.es/uvigo_es/administracion/extension/,Espacio habilitado para la realización de eventos públicos.,http://www.turismodevigo.org/sites/turismodevigo/files/lug318.jpg,42.169749872297,-8.68545128291619,,es-ES
8670,Biblioteca de la Facultad de Ciencias jurídicas,lugares,37,Biblioteca,Campus Universidade de Vigo,36310,986812658,www.uvigo.es/uvigo_es/Centros/vigo/lagoas_marcosende/fac_ciencias_xuridicas.html,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug306.jpg,42.1676576455584,-8.68285424724108,,es-ES
8669,Biblioteca de la E.T.S. de Ingenieros de Telecomunicaciones,lugares,37,Biblioteca,Campus Universidade de Vigo,36310,986812105,www.teleco.uvigo.es/,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug305.jpg,42.1696931749901,-8.68825124573733,,es-ES
8658,Iglesia de la Inmaculada Concepción,lugares,37,Arquitectura religiosa,Calle del Cronista J. Espinosa,36205,,,"Esta iglesia, situada en el popular barrio del Calvario, sigue una línea arquitectónica inspirada en Le Corbusier.",http://www.turismodevigo.org/sites/turismodevigo/files/lug294.jpg,42.2322826043943,-8.7003524420609,,es-ES
8657,Iglesia de Freixeiro,lugares,37,Arquitectura religiosa,Parroquia de O Freixeiro,36210,,,Iglesia de una sola nave de planta rectangular. El presbiterio tiene bóveda de piedra; los muros que sostienen a ésta presentan una serie de sepulcros.,http://www.turismodevigo.org/sites/turismodevigo/files/lug293.jpg,42.2176868684656,-8.7274456961174,,es-ES
8659,Biblioteca Caixanova. Calvario,lugares,37,Biblioteca,"Calle Portela 6, 1º",36205,986252435,,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug295.jpg,42.2307559884331,-8.70172942221668,,es-ES
8660,Biblioteca Caixanova. Travesas,lugares,37,Biblioteca,Plaza de América 3- entresuelo,36208,986231518,,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug296.jpg,42.2208941029241,-8.73344806069799,,es-ES
8661,Biblioteca Central,lugares,37,Biblioteca,"Joaquín Yánez, 6",36202,986229074,http://rbgalicia.xunta.es/vigo/,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug297.jpg,42.238679252679,-8.72534375397711,,es-ES
8662,Biblioteca de la Cámara de Comercio de Vigo,lugares,37,Biblioteca,"República Argentina, 18",36201,986446343,http://www.camaravigo.com,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug298.jpg,42.2365969972409,-8.71877215510236,,es-ES
8663,Biblioteca de la Fundación,lugares,37,Biblioteca,"Plaza de la Princesa, 2",36202,986226459,,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug299.jpg,42.2383160280706,-8.7256823195269,,es-ES
8664,Biblioteca Centro Cultural Caixanova,lugares,37,Biblioteca,"Policarpo Sánz, 13",36202,986447369,,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug300.jpg,42.2378912174353,-8.72342661117205,,es-ES
8665,Biblioteca del Centro Oceanográfico de Vigo,lugares,37,Biblioteca,Subida a Radio Faro 50-52,36390,986492111,www.ieo.es/biblioteca.html,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug301.jpg,42.1839418974653,-8.81311310160395,,es-ES
8666,Biblioteca del Instituto de Investigaciones Marinas,lugares,37,Biblioteca,"Eduardo Cabello, 6",36208,986214454,www.iim.csic.es/,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug302.jpg,42.2258258094774,-8.75221907436888,,es-ES
8667,"Biblioteca del Museo Etnográfico, Fundación Liste",lugares,37,Biblioteca,"Pastora, 22",36210,986244698,www.museoliste.org/index.php?pag=fundacion,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug303.jpg,42.2179067345851,-8.73104669745821,,es-ES
8668,Biblioteca de la Facultad de Ciencias del Mar y Biología,lugares,37,Biblioteca,Campus Universidade de Vigo,36310,986812552,www.facultadeccdomar.es/,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug304.jpg,42.1677211171346,-8.68513460688203,,es-ES
8546,Iglesia del Carmen,lugares,37,Arquitectura religiosa,"Paseo Padre Lorenzo, 2",36211,,,"Los terrenos sobre los que se asienta la iglesia fueron donados por Doña Paula Gómez Curieses, en los años 1936 -1939. La primera piedra fue colocada en 1951, el 18 de marzo.",http://www.turismodevigo.org/sites/turismodevigo/files/lug178.jpg,42.2236778929434,-8.73171296966416,,es-ES
8547,Iglesia de San Pedro de Sárdoma,lugares,37,Arquitectura religiosa,Parroquia de Sárdoma,36214,,,"El conjunto parroquial está formado por la iglesia, el atrio y el cementerio, que, junto a la Casa Rectoral, constituyen un ejemplo destacado en la parroquia.",http://www.turismodevigo.org/sites/turismodevigo/files/lug179.jpg,42.2172606841915,-8.71178856116699,,es-ES
8548,Iglesia de San Jorge de Saiáns,lugares,37,Arquitectura religiosa,Calle Eira Vella,36392,,,Iglesia de inspiración gótica en la ojiva de las ventanas y barroca en el juego de volúmenes y en algunos detalles como la hornacina,http://www.turismodevigo.org/sites/turismodevigo/files/lug180.jpg,42.1677162446445,-8.80469253389744,,es-ES
8549,Iglesia de Oia,lugares,37,Arquitectura religiosa,"Carretera de la Igrexa, Roteas",36390,,,"Esta iglesia es un ejemplo del modelo tradicional del rural gallego. Es de planta longitudinal sencilla, con una sola nave cubierta a dos aguas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug181.jpg,42.1826495750421,-8.80111689227044,,es-ES
8550,Círculo Mercantil,lugares,37,Edificio singular,"Calle Príncipe, 44",36202,,,El edificio es de estilo ecléctico con una composición clasicista. Fue realizado por el arquitecto Manuel Gómez Román en el año 1921,http://www.turismodevigo.org/sites/turismodevigo/files/lug183.jpg,42.2366101395826,-8.72244239295161,,es-ES
8551,Casa de Ceta,lugares,37,Arquitectura civil,"Plaza de Almeida, 2",36202,,,Palacete urbano del siglo XV enmarcado en el estilo gótico tardío. Tiene aspecto de torreón medieval y está costruído sobres sillares de piedra.,http://www.turismodevigo.org/sites/turismodevigo/files/lug184.jpg,42.2379065853052,-8.72809399688459,,es-ES
8552,Iglesia de Navia (nueva),lugares,37,Arquitectura religiosa,Parroquia de San Paio de Navia,36212,,,"Tras finalizar su proyecto de la iglesia de Inmaculada Concepción en el barrio del Calvario, Román Conde se embarca en la construcción de esta nueva iglesia en la parroquia de Sampaio de Navia, en la que logrará un juego de volúmenes más sosegado.",http://www.turismodevigo.org/sites/turismodevigo/files/lug185.jpg,42.2079828474107,-8.76715068780414,,es-ES
8553,Iglesia de Navia,lugares,37,Arquitectura religiosa,Parroquia de San Paio de Navia,36212,,,"La actual iglesia se basa en una ampliación de la antigua capilla de 1900. En el interior se encuentra un retablo de estilo barroco, que también ha sufrido reformas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug187.jpg,42.2071447719605,-8.76750542284277,,es-ES
8533,Cruceiro de Taberna,lugares,37,Arquitectura religiosa,"A Taberna, s/n",36391,,,"En el reverso muestra la Piedad, de pie y sosteniendo el cuerpo de su hijo muerto",http://www.turismodevigo.org/sites/turismodevigo/files/lug159.jpg,42.1873722995241,-8.77704244653249,,es-ES
8534,Cruceiro da rúa Poboadores,lugares,37,Arquitectura religiosa,"Poboadores, s/n",36202,,,Es un crucero con doble función. La parte inferior es un peto de ánimas y la superior es un crucero.,http://www.turismodevigo.org/sites/turismodevigo/files/lug160.jpg,42.2358539720406,-8.73030046908426,,es-ES
8536,Cruceiro do adro da igrexa de Valadares,lugares,37,Arquitectura religiosa,"A Igrexa, s/n",36314,,,"La cruz es cuadrada y en el anverso tiene la crucifixión, y en el reverso a la Piedad con el hijo en brazos, mucho más pequeño que la madre.",http://www.turismodevigo.org/sites/turismodevigo/files/lug162.jpg,42.1776165905781,-8.72407492468296,,es-ES
8537,Edificio José Mouriño Vilas,lugares,37,Arquitectura civil,"Urzaiz, 5",36201,,,El edificio fue diseñado en 1946 por el arquitecto Pascual Bravo Sanfeliú. Este edificio destaca por su altura y juego de volúmenes en la parte superior.,http://www.turismodevigo.org/sites/turismodevigo/files/lug163.jpg,42.2358124686976,-8.71934207260909,,es-ES
8538,Biblioteca Braille de la Once,lugares,37,Biblioteca,"Gran Vía, 15",36203,986227208,,Espacio de dedicado a la lectura y préstamo de libros con ejemplares adaptados a las necesidades de los deficientes visuales.,http://www.turismodevigo.org/sites/turismodevigo/files/lug167.jpg,42.2333214606006,-8.71688940745036,,es-ES
8539,Biblioteca de Torrecedeira,lugares,37,Biblioteca,"Torrecedeira, 86",36208,986813739,,Sala de lectura y servicio de préstamo de gran demanda y creciente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug170.jpg,42.2272984318301,-8.73462744813371,,es-ES
8535,Cruceiro da fachada da igrexa da Consolación,lugares,37,Arquitectura religiosa,Plaza da Consolación,36208,,,Solamente se conserva la columna con la cruz.,http://www.turismodevigo.org/sites/turismodevigo/files/lug161.jpg,42.2208535634188,-8.74530933738075,,es-ES
8540,Cruceiro da Guía,lugares,37,Arquitectura religiosa,A Guía,36207,,,Crucero con base cuadrangular sobre una afloración granítica.,http://www.turismodevigo.org/sites/turismodevigo/files/lug172.jpg,42.256191539078,-8.70260156017203,,es-ES
8541,Cruceiro de Cruceiro,lugares,37,Arquitectura religiosa,"O Cruceiro, s/n",36390,,,"En cada cara aparecen caras de ángeles, excepto en la cara anterior, bajo el Cristo donde aparece una calavera representando el monte Gólgota.",http://www.turismodevigo.org/sites/turismodevigo/files/lug173.jpg,42.1824621323533,-8.80215958086106,,es-ES
8542,Cruceiro do adro da igrexa de Coruxo,lugares,37,Arquitectura religiosa,"A Igrexa, s/n",36391,,,"Representa la crucifixión, donde Cristo tiene tres clavos, las piernas flexionadas y la cabeza ladeada. En el reverso se muestra la Piedad, con un Cristo ligeramente menor que la Virgen.",http://www.turismodevigo.org/sites/turismodevigo/files/lug174.jpg,42.1886496254623,-8.77662209131498,,es-ES
8543,Mosteiro da Visitación das Salesas Reais,lugares,37,Monasterio,"Montecelo, 14",36207,,,"El monasterio de la Visitación de las Salesas Reales fue proyectado en 1942 por el arquitecto Antonio Palacios. Está situado en el barrio de la Calzada de Teis, próximo a la calle Sanjurjo Badía.",http://www.turismodevigo.org/sites/turismodevigo/files/lug175.jpg,42.2430174691154,-8.7047242214613,,es-ES
8561,Iglesia de Matamá,lugares,37,Arquitectura religiosa,Calle de los Canteiros,36213,,,"Esta es una iglesia con una gran torre en el campanario, según los viejos libros de texto. En la iglesia hay un viejo retablo que perteneció a la antigua Colegiata de Santa María y que fue adquirido por 3000 reales",http://www.turismodevigo.org/sites/turismodevigo/files/lug196.jpg,42.199579059208,-8.73806158328729,,es-ES
8562,Cruceiro do adro da igrexa de Comesaña,lugares,37,Arquitectura religiosa,"A Igrexa, s/n",36213,,,Como única representación tiene a Cristo crucificado con tres clavos.,http://www.turismodevigo.org/sites/turismodevigo/files/lug197.jpg,42.200964744919,-8.73847980073568,,es-ES
8499,Vivendas irmáns Suárez Eire/Purificación Suárez,lugares,37,Arquitectura civil,"Plaza de Compostela, 17",36201,,,"Ejemplo de eclecticismo moderno el edificio tiene una cornisa decorada, unos balcones con refuerzos de piedra y barandillas de hierro. Como material constructivo se ha utilizado el granito de la Sierra de Castrelos.",http://www.turismodevigo.org/sites/turismodevigo/files/lug121.jpg,42.2391518223023,-8.72105606399042,,es-ES
8498,Vivendas da rúa Uruguay,lugares,37,Arquitectura civil,"Uruguay, 11",36201,,,Edificio eclepticista proyectado por Genaro de la Fuente.,http://www.turismodevigo.org/sites/turismodevigo/files/lug120.jpg,42.2365210720317,-8.71807674533958,,es-ES
8497,Visitación de las Salesas Reales,lugares,37,Arquitectura religiosa,Sanjurjo Badía y Coutadas,36207,,,Se trata de un edificio diseñado por Antonio Palacios siguiendo un estilo regionalista aunque con cierto aire medieval. Data de 1942,http://www.turismodevigo.org/sites/turismodevigo/files/lug119.jpg,42.2441463483087,-8.70338304041177,,es-ES
8501,Centro de Divulgación Arqueolóxico Municipal,lugares,37,Arquitectura civil,Bajada a la Playa s/n. Saians.,36392,986460812,,"Se trata de una iniciativa pionera en Galicia que pretende oordinar, controlar, integrar, racionar y orientar todas las iniciativas en relación con la divulgación, didáctica y puesta en valor de la riqueza arqueológica de Vigo.",http://www.turismodevigo.org/sites/turismodevigo/files/lug123.jpg,42.1672680419837,-8.80652151571956,,es-ES
8502,Iglesia de Valadares,lugares,37,Arquitectura religiosa,Parroquia de Valadares,36314,,,"Iglesia rectangular, con nave única, cabecera cuadrada y torre campanario adosada a la fachada, la cual muestra una portada rematada por un frontón que enmarca la representación de san Andrés.",http://www.turismodevigo.org/sites/turismodevigo/files/lug124.jpg,42.177619128566,-8.72471713210472,,es-ES
8503,Muíño Maquías,lugares,37,Arquitectura popular,Cerca del embalse de Zamáns,36310,,,"Se trata de un conjunto etnográfico formado por dos molinos. El principal, además de molino también es vivienda. Ambos conservan todos los canales ya acueductos que llevaban el agua para poner en marcha el molino.",http://www.turismodevigo.org/sites/turismodevigo/files/lug125.jpg,42.1582897739415,-8.69070657279798,,es-ES
8504,Iglesia de Santo Estevo de Beade,lugares,37,Arquitectura religiosa,"A Igrexa, s/n",36312,,,"La iglesia actual data del siglo XVII. En su atrio se encuentra un crucero, de origen desconocido, que se situó en ese lugar alrededor del 1854.",http://www.turismodevigo.org/sites/turismodevigo/files/lug126.jpg,42.1921964838636,-8.70648379353185,,es-ES
8505,Iglesia de Santiago de Bembrive,lugares,37,Arquitectura religiosa,Parroquia de Bembrive,36313,,,Esta iglesia sufre varias modificaciones a lo largo de su historia. Las piedras trabajadas de sus muros hablan de la posible existencia de una edificación menor.,http://www.turismodevigo.org/sites/turismodevigo/files/lug128.jpg,42.2038660672611,-8.68673752412871,,es-ES
8506,Cristo do Cacheno,lugares,37,Arquitectura religiosa,"Baruxáns, s/n",36214,,,El Cristo do Cacheno es uno de los cruceiros más sobresalientes de Galicia.,http://www.turismodevigo.org/sites/turismodevigo/files/lug129.jpg,42.206352898672,-8.69837559675137,,es-ES
8496,Reitorado da Universidade de Vigo,lugares,37,Arquitectura civil,Campus Universidade de Vigo,36310,,,"Forma parte del conjunto de Lagoas-Marcosende (centro comercial, aulario y teatro) diseñado por el arquitecto Enric Miralles.",http://www.turismodevigo.org/sites/turismodevigo/files/lug117.jpg,42.170191153903,-8.6849793333006,,es-ES
8495,Pazo de San Roque,lugares,37,Edificio histórico,San Roque,36204,,,Se trata de una propiedad privada no visitable aunque en la actualidad el parque de este magnífico edificio está abierto al público.,http://www.turismodevigo.org/sites/turismodevigo/files/lug116.jpg,42.2272026817145,-8.71116081833371,,es-ES
8494,Pazo de Rivera Atienza,lugares,37,Edificio histórico,Callejón de Rivera Atienza,36205,986261859,,Destacar la amplia solana que se abre en la fachada posterior del edificio así como el imponente portalón de entrada en el que hay un escudo ovalado.,,42.2291469204331,-8.69810573715797,,es-ES
8484,Iglesia Asilo das Irmanciñas dos Pobres,lugares,37,Arquitectura religiosa,"Pi y Margall, nº 2",36202,,,"El proyecto del edificio es de estilo neogótico y aparece firmado por el arquitecto Manuel Felipe Quintana en 1892, aunque las obras se terminaron en 1910.",http://www.turismodevigo.org/sites/turismodevigo/files/lug104.jpg,42.2358186024561,-8.72897226962498,,es-ES
8485,Iglesia de San Salvador de Coruxo,lugares,37,Arquitectura religiosa,Parroquia de Coruxo. Valle del Fragoso,36391,,,"La actual iglesia fue, en su origen, una iglesia monasterial. Tiene planta basilical de tres naves y tres ábsides semicirculares, siendo el central más ancho y elevado.",http://www.turismodevigo.org/sites/turismodevigo/files/lug105.jpg,42.1897048190268,-8.77532564412162,,es-ES
8486,Iglesia de Santa Cristina,lugares,37,Arquitectura religiosa,"Santa Cristina, s/n",36214,,,"Iglesia de estilo románico, aunque desgraciadamente ha perdido gran parte de sus elementos románicos. Se lleva a cabo una remodelación en el último tercio del siglo XIX sobre el antiguo edificio.",http://www.turismodevigo.org/sites/turismodevigo/files/lug106.jpg,42.2277580653161,-8.69560585941034,,es-ES
8487,Iglesia de Santa María de Castrelos,lugares,37,Arquitectura religiosa,Rúa A Pastora,36213,,,"Es el templo mejor conservado  del románico vigués, junto con la de Santiago de Bembrive y la de San Salvador de Corujo. Data del año 1216.",http://www.turismodevigo.org/sites/turismodevigo/files/lug107.jpg,42.2105307739239,-8.72568075883542,,es-ES
8488,Iglesia de Santiago O Maior,lugares,37,Arquitectura religiosa,"Avda García Barbón, s/n",36201,,,"Su elaboración se encarga a Manuel Felipe Quintana, quién en 1896 redacta definitivamente el proyecto. La iglesia tiene un corte medieval historicista; su fachada principal muestra un estilo neogótico.",http://www.turismodevigo.org/sites/turismodevigo/files/lug108.jpg,42.2368802993843,-8.71797819437348,,es-ES
8490,Pazo da Pastora,lugares,37,Edificio histórico,Rúa do Conde,36210,,,Se trata de una propiedad privada no visitable. Destaca el magnífico escudo de la fachada que presenta curiosos detalles escultóricos. La fachada suoreste data de 1815.,http://www.turismodevigo.org/sites/turismodevigo/files/lug111.jpg,42.2205364372103,-8.72588257725417,,es-ES
